"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
19854,"Make_19854","Model_19854",1999,"Silver","Engine_0","Automatic","Petrol",138978,"104306.50","Owner_19854","MH19854XYZ","2026-01-11","2026-04-11",2,4,True,True,False,False
19855,"Make_19855","Model_19855",2000,"Red","Engine_1","Manual","Diesel",138985,"104311.25","Owner_19855","MH19855XYZ","2026-01-12","2026-04-12",3,5,False,False,False,True
19856,"Make_19856","Model_19856",2001,"Blue","Engine_2","Automatic","Electric",138992,"104316.00","Owner_19856","MH19856XYZ","2026-01-13","2026-04-13",4,6,True,False,True,False
19857,"Make_19857","Model_19857",2002,"Black","Engine_3","Manual","Petrol",138999,"104320.75","Owner_19857","MH19857XYZ","2026-01-14","2026-04-14",2,4,False,True,False,False
19858,"Make_19858","Model_19858",2003,"White","Engine_4","Automatic","Diesel",139006,"104325.50","Owner_19858","MH19858XYZ","2026-01-15","2026-04-15",3,5,True,False,False,False
19859,"Make_19859","Model_19859",2004,"Silver","Engine_5","Manual","Electric",139013,"104330.25","Owner_19859","MH19859XYZ","2026-01-16","2026-04-16",4,6,False,False,False,False
19860,"Make_19860","Model_19860",2005,"Red","Engine_0","Automatic","Petrol",139020,"104335.00","Owner_19860","MH19860XYZ","2026-01-17","2026-04-17",2,4,True,True,True,True
19861,"Make_19861","Model_19861",2006,"Blue","Engine_1","Manual","Diesel",139027,"104339.75","Owner_19861","MH19861XYZ","2026-01-18","2026-04-18",3,5,False,False,False,False
19862,"Make_19862","Model_19862",2007,"Black","Engine_2","Automatic","Electric",139034,"104344.50","Owner_19862","MH19862XYZ","2026-01-19","2026-04-19",4,6,True,False,False,False
19863,"Make_19863","Model_19863",2008,"White","Engine_3","Manual","Petrol",139041,"104349.25","Owner_19863","MH19863XYZ","2026-01-20","2026-04-20",2,4,False,True,False,False
19864,"Make_19864","Model_19864",2009,"Silver","Engine_4","Automatic","Diesel",139048,"104354.00","Owner_19864","MH19864XYZ","2026-01-21","2026-04-21",3,5,True,False,True,False
19865,"Make_19865","Model_19865",2010,"Red","Engine_5","Manual","Electric",139055,"104358.75","Owner_19865","MH19865XYZ","2026-01-22","2026-04-22",4,6,False,False,False,True
19866,"Make_19866","Model_19866",2011,"Blue","Engine_0","Automatic","Petrol",139062,"104363.50","Owner_19866","MH19866XYZ","2026-01-23","2026-04-23",2,4,True,True,False,False
19867,"Make_19867","Model_19867",2012,"Black","Engine_1","Manual","Diesel",139069,"104368.25","Owner_19867","MH19867XYZ","2026-01-24","2026-04-24",3,5,False,False,False,False
19868,"Make_19868","Model_19868",2013,"White","Engine_2","Automatic","Electric",139076,"104373.00","Owner_19868","MH19868XYZ","2026-01-25","2026-04-25",4,6,True,False,True,False
19869,"Make_19869","Model_19869",2014,"Silver","Engine_3","Manual","Petrol",139083,"104377.75","Owner_19869","MH19869XYZ","2026-01-26","2026-04-26",2,4,False,True,False,False
19870,"Make_19870","Model_19870",2015,"Red","Engine_4","Automatic","Diesel",139090,"104382.50","Owner_19870","MH19870XYZ","2026-01-27","2026-04-27",3,5,True,False,False,True
19871,"Make_19871","Model_19871",2016,"Blue","Engine_5","Manual","Electric",139097,"104387.25","Owner_19871","MH19871XYZ","2026-01-28","2026-04-28",4,6,False,False,False,False
19872,"Make_19872","Model_19872",2017,"Black","Engine_0","Automatic","Petrol",139104,"104392.00","Owner_19872","MH19872XYZ","2026-01-29","2026-04-29",2,4,True,True,True,False
19873,"Make_19873","Model_19873",2018,"White","Engine_1","Manual","Diesel",139111,"104396.75","Owner_19873","MH19873XYZ","2026-01-30","2026-04-30",3,5,False,False,False,False
19874,"Make_19874","Model_19874",2019,"Silver","Engine_2","Automatic","Electric",139118,"104401.50","Owner_19874","MH19874XYZ","2026-01-31","2026-05-01",4,6,True,False,False,False
19875,"Make_19875","Model_19875",2020,"Red","Engine_3","Manual","Petrol",139125,"104406.25","Owner_19875","MH19875XYZ","2026-02-01","2026-05-02",2,4,False,True,False,True
19876,"Make_19876","Model_19876",2021,"Blue","Engine_4","Automatic","Diesel",139132,"104411.00","Owner_19876","MH19876XYZ","2026-02-02","2026-05-03",3,5,True,False,True,False
19877,"Make_19877","Model_19877",2022,"Black","Engine_5","Manual","Electric",139139,"104415.75","Owner_19877","MH19877XYZ","2026-02-03","2026-05-04",4,6,False,False,False,False
19878,"Make_19878","Model_19878",2023,"White","Engine_0","Automatic","Petrol",139146,"104420.50","Owner_19878","MH19878XYZ","2026-02-04","2026-05-05",2,4,True,True,False,False
19879,"Make_19879","Model_19879",2024,"Silver","Engine_1","Manual","Diesel",139153,"104425.25","Owner_19879","MH19879XYZ","2026-02-05","2026-05-06",3,5,False,False,False,False
19880,"Make_19880","Model_19880",1990,"Red","Engine_2","Automatic","Electric",139160,"104430.00","Owner_19880","MH19880XYZ","2026-02-06","2026-05-07",4,6,True,False,True,True
19881,"Make_19881","Model_19881",1991,"Blue","Engine_3","Manual","Petrol",139167,"104434.75","Owner_19881","MH19881XYZ","2026-02-07","2026-05-08",2,4,False,True,False,False
19882,"Make_19882","Model_19882",1992,"Black","Engine_4","Automatic","Diesel",139174,"104439.50","Owner_19882","MH19882XYZ","2026-02-08","2026-05-09",3,5,True,False,False,False
19883,"Make_19883","Model_19883",1993,"White","Engine_5","Manual","Electric",139181,"104444.25","Owner_19883","MH19883XYZ","2026-02-09","2026-05-10",4,6,False,False,False,False
19884,"Make_19884","Model_19884",1994,"Silver","Engine_0","Automatic","Petrol",139188,"104449.00","Owner_19884","MH19884XYZ","2026-02-10","2026-05-11",2,4,True,True,True,False
19885,"Make_19885","Model_19885",1995,"Red","Engine_1","Manual","Diesel",139195,"104453.75","Owner_19885","MH19885XYZ","2026-02-11","2026-05-12",3,5,False,False,False,True
19886,"Make_19886","Model_19886",1996,"Blue","Engine_2","Automatic","Electric",139202,"104458.50","Owner_19886","MH19886XYZ","2026-02-12","2026-05-13",4,6,True,False,False,False
19887,"Make_19887","Model_19887",1997,"Black","Engine_3","Manual","Petrol",139209,"104463.25","Owner_19887","MH19887XYZ","2026-02-13","2026-05-14",2,4,False,True,False,False
19888,"Make_19888","Model_19888",1998,"White","Engine_4","Automatic","Diesel",139216,"104468.00","Owner_19888","MH19888XYZ","2026-02-14","2026-05-15",3,5,True,False,True,False
19889,"Make_19889","Model_19889",1999,"Silver","Engine_5","Manual","Electric",139223,"104472.75","Owner_19889","MH19889XYZ","2026-02-15","2026-05-16",4,6,False,False,False,False
19890,"Make_19890","Model_19890",2000,"Red","Engine_0","Automatic","Petrol",139230,"104477.50","Owner_19890","MH19890XYZ","2026-02-16","2026-05-17",2,4,True,True,False,True
19891,"Make_19891","Model_19891",2001,"Blue","Engine_1","Manual","Diesel",139237,"104482.25","Owner_19891","MH19891XYZ","2026-02-17","2026-05-18",3,5,False,False,False,False
19892,"Make_19892","Model_19892",2002,"Black","Engine_2","Automatic","Electric",139244,"104487.00","Owner_19892","MH19892XYZ","2026-02-18","2026-05-19",4,6,True,False,True,False
19893,"Make_19893","Model_19893",2003,"White","Engine_3","Manual","Petrol",139251,"104491.75","Owner_19893","MH19893XYZ","2026-02-19","2026-05-20",2,4,False,True,False,False
19894,"Make_19894","Model_19894",2004,"Silver","Engine_4","Automatic","Diesel",139258,"104496.50","Owner_19894","MH19894XYZ","2026-02-20","2026-05-21",3,5,True,False,False,False
19895,"Make_19895","Model_19895",2005,"Red","Engine_5","Manual","Electric",139265,"104501.25","Owner_19895","MH19895XYZ","2026-02-21","2026-05-22",4,6,False,False,False,True
19896,"Make_19896","Model_19896",2006,"Blue","Engine_0","Automatic","Petrol",139272,"104506.00","Owner_19896","MH19896XYZ","2026-02-22","2026-05-23",2,4,True,True,True,False
19897,"Make_19897","Model_19897",2007,"Black","Engine_1","Manual","Diesel",139279,"104510.75","Owner_19897","MH19897XYZ","2026-02-23","2026-05-24",3,5,False,False,False,False
19898,"Make_19898","Model_19898",2008,"White","Engine_2","Automatic","Electric",139286,"104515.50","Owner_19898","MH19898XYZ","2026-02-24","2026-05-25",4,6,True,False,False,False
19899,"Make_19899","Model_19899",2009,"Silver","Engine_3","Manual","Petrol",139293,"104520.25","Owner_19899","MH19899XYZ","2026-02-25","2026-05-26",2,4,False,True,False,False
19900,"Make_19900","Model_19900",2010,"Red","Engine_4","Automatic","Diesel",139300,"104525.00","Owner_19900","MH19900XYZ","2026-02-26","2026-05-27",3,5,True,False,True,True
19901,"Make_19901","Model_19901",2011,"Blue","Engine_5","Manual","Electric",139307,"104529.75","Owner_19901","MH19901XYZ","2026-02-27","2026-05-28",4,6,False,False,False,False
19902,"Make_19902","Model_19902",2012,"Black","Engine_0","Automatic","Petrol",139314,"104534.50","Owner_19902","MH19902XYZ","2026-02-28","2026-05-29",2,4,True,True,False,False
19903,"Make_19903","Model_19903",2013,"White","Engine_1","Manual","Diesel",139321,"104539.25","Owner_19903","MH19903XYZ","2026-03-01","2026-05-30",3,5,False,False,False,False
19904,"Make_19904","Model_19904",2014,"Silver","Engine_2","Automatic","Electric",139328,"104544.00","Owner_19904","MH19904XYZ","2026-03-02","2026-05-31",4,6,True,False,True,False
19905,"Make_19905","Model_19905",2015,"Red","Engine_3","Manual","Petrol",139335,"104548.75","Owner_19905","MH19905XYZ","2026-03-03","2026-06-01",2,4,False,True,False,True
19906,"Make_19906","Model_19906",2016,"Blue","Engine_4","Automatic","Diesel",139342,"104553.50","Owner_19906","MH19906XYZ","2026-03-04","2026-06-02",3,5,True,False,False,False
19907,"Make_19907","Model_19907",2017,"Black","Engine_5","Manual","Electric",139349,"104558.25","Owner_19907","MH19907XYZ","2026-03-05","2026-06-03",4,6,False,False,False,False
19908,"Make_19908","Model_19908",2018,"White","Engine_0","Automatic","Petrol",139356,"104563.00","Owner_19908","MH19908XYZ","2026-03-06","2026-06-04",2,4,True,True,True,False
19909,"Make_19909","Model_19909",2019,"Silver","Engine_1","Manual","Diesel",139363,"104567.75","Owner_19909","MH19909XYZ","2026-03-07","2026-06-05",3,5,False,False,False,False
19910,"Make_19910","Model_19910",2020,"Red","Engine_2","Automatic","Electric",139370,"104572.50","Owner_19910","MH19910XYZ","2026-03-08","2026-06-06",4,6,True,False,False,True
19911,"Make_19911","Model_19911",2021,"Blue","Engine_3","Manual","Petrol",139377,"104577.25","Owner_19911","MH19911XYZ","2026-03-09","2026-06-07",2,4,False,True,False,False
19912,"Make_19912","Model_19912",2022,"Black","Engine_4","Automatic","Diesel",139384,"104582.00","Owner_19912","MH19912XYZ","2026-03-10","2026-06-08",3,5,True,False,True,False
19913,"Make_19913","Model_19913",2023,"White","Engine_5","Manual","Electric",139391,"104586.75","Owner_19913","MH19913XYZ","2026-03-11","2026-06-09",4,6,False,False,False,False
19914,"Make_19914","Model_19914",2024,"Silver","Engine_0","Automatic","Petrol",139398,"104591.50","Owner_19914","MH19914XYZ","2026-03-12","2026-06-10",2,4,True,True,False,False
19915,"Make_19915","Model_19915",1990,"Red","Engine_1","Manual","Diesel",139405,"104596.25","Owner_19915","MH19915XYZ","2026-03-13","2026-06-11",3,5,False,False,False,True
19916,"Make_19916","Model_19916",1991,"Blue","Engine_2","Automatic","Electric",139412,"104601.00","Owner_19916","MH19916XYZ","2026-03-14","2026-06-12",4,6,True,False,True,False
19917,"Make_19917","Model_19917",1992,"Black","Engine_3","Manual","Petrol",139419,"104605.75","Owner_19917","MH19917XYZ","2026-03-15","2026-06-13",2,4,False,True,False,False
19918,"Make_19918","Model_19918",1993,"White","Engine_4","Automatic","Diesel",139426,"104610.50","Owner_19918","MH19918XYZ","2026-03-16","2026-06-14",3,5,True,False,False,False
19919,"Make_19919","Model_19919",1994,"Silver","Engine_5","Manual","Electric",139433,"104615.25","Owner_19919","MH19919XYZ","2026-03-17","2026-06-15",4,6,False,False,False,False
19920,"Make_19920","Model_19920",1995,"Red","Engine_0","Automatic","Petrol",139440,"104620.00","Owner_19920","MH19920XYZ","2026-03-18","2026-06-16",2,4,True,True,True,True
19921,"Make_19921","Model_19921",1996,"Blue","Engine_1","Manual","Diesel",139447,"104624.75","Owner_19921","MH19921XYZ","2026-03-19","2026-06-17",3,5,False,False,False,False
19922,"Make_19922","Model_19922",1997,"Black","Engine_2","Automatic","Electric",139454,"104629.50","Owner_19922","MH19922XYZ","2026-03-20","2026-06-18",4,6,True,False,False,False
19923,"Make_19923","Model_19923",1998,"White","Engine_3","Manual","Petrol",139461,"104634.25","Owner_19923","MH19923XYZ","2026-03-21","2026-06-19",2,4,False,True,False,False
19924,"Make_19924","Model_19924",1999,"Silver","Engine_4","Automatic","Diesel",139468,"104639.00","Owner_19924","MH19924XYZ","2026-03-22","2026-06-20",3,5,True,False,True,False
19925,"Make_19925","Model_19925",2000,"Red","Engine_5","Manual","Electric",139475,"104643.75","Owner_19925","MH19925XYZ","2026-03-23","2026-06-21",4,6,False,False,False,True
19926,"Make_19926","Model_19926",2001,"Blue","Engine_0","Automatic","Petrol",139482,"104648.50","Owner_19926","MH19926XYZ","2026-03-24","2026-06-22",2,4,True,True,False,False
19927,"Make_19927","Model_19927",2002,"Black","Engine_1","Manual","Diesel",139489,"104653.25","Owner_19927","MH19927XYZ","2026-03-25","2026-06-23",3,5,False,False,False,False
19928,"Make_19928","Model_19928",2003,"White","Engine_2","Automatic","Electric",139496,"104658.00","Owner_19928","MH19928XYZ","2026-03-26","2026-06-24",4,6,True,False,True,False
19929,"Make_19929","Model_19929",2004,"Silver","Engine_3","Manual","Petrol",139503,"104662.75","Owner_19929","MH19929XYZ","2026-03-27","2026-06-25",2,4,False,True,False,False
19930,"Make_19930","Model_19930",2005,"Red","Engine_4","Automatic","Diesel",139510,"104667.50","Owner_19930","MH19930XYZ","2026-03-28","2026-06-26",3,5,True,False,False,True
19931,"Make_19931","Model_19931",2006,"Blue","Engine_5","Manual","Electric",139517,"104672.25","Owner_19931","MH19931XYZ","2026-03-29","2026-06-27",4,6,False,False,False,False
19932,"Make_19932","Model_19932",2007,"Black","Engine_0","Automatic","Petrol",139524,"104677.00","Owner_19932","MH19932XYZ","2026-03-30","2026-06-28",2,4,True,True,True,False
19933,"Make_19933","Model_19933",2008,"White","Engine_1","Manual","Diesel",139531,"104681.75","Owner_19933","MH19933XYZ","2026-03-31","2026-06-29",3,5,False,False,False,False
19934,"Make_19934","Model_19934",2009,"Silver","Engine_2","Automatic","Electric",139538,"104686.50","Owner_19934","MH19934XYZ","2026-04-01","2026-06-30",4,6,True,False,False,False
19935,"Make_19935","Model_19935",2010,"Red","Engine_3","Manual","Petrol",139545,"104691.25","Owner_19935","MH19935XYZ","2026-04-02","2026-07-01",2,4,False,True,False,True
19936,"Make_19936","Model_19936",2011,"Blue","Engine_4","Automatic","Diesel",139552,"104696.00","Owner_19936","MH19936XYZ","2026-04-03","2026-07-02",3,5,True,False,True,False
19937,"Make_19937","Model_19937",2012,"Black","Engine_5","Manual","Electric",139559,"104700.75","Owner_19937","MH19937XYZ","2026-04-04","2026-07-03",4,6,False,False,False,False
19938,"Make_19938","Model_19938",2013,"White","Engine_0","Automatic","Petrol",139566,"104705.50","Owner_19938","MH19938XYZ","2026-04-05","2026-07-04",2,4,True,True,False,False
19939,"Make_19939","Model_19939",2014,"Silver","Engine_1","Manual","Diesel",139573,"104710.25","Owner_19939","MH19939XYZ","2026-04-06","2026-07-05",3,5,False,False,False,False
19940,"Make_19940","Model_19940",2015,"Red","Engine_2","Automatic","Electric",139580,"104715.00","Owner_19940","MH19940XYZ","2026-04-07","2026-07-06",4,6,True,False,True,True
19941,"Make_19941","Model_19941",2016,"Blue","Engine_3","Manual","Petrol",139587,"104719.75","Owner_19941","MH19941XYZ","2026-04-08","2026-07-07",2,4,False,True,False,False
19942,"Make_19942","Model_19942",2017,"Black","Engine_4","Automatic","Diesel",139594,"104724.50","Owner_19942","MH19942XYZ","2026-04-09","2026-07-08",3,5,True,False,False,False
19943,"Make_19943","Model_19943",2018,"White","Engine_5","Manual","Electric",139601,"104729.25","Owner_19943","MH19943XYZ","2026-04-10","2026-07-09",4,6,False,False,False,False
19944,"Make_19944","Model_19944",2019,"Silver","Engine_0","Automatic","Petrol",139608,"104734.00","Owner_19944","MH19944XYZ","2026-04-11","2026-07-10",2,4,True,True,True,False
19945,"Make_19945","Model_19945",2020,"Red","Engine_1","Manual","Diesel",139615,"104738.75","Owner_19945","MH19945XYZ","2026-04-12","2026-07-11",3,5,False,False,False,True
19946,"Make_19946","Model_19946",2021,"Blue","Engine_2","Automatic","Electric",139622,"104743.50","Owner_19946","MH19946XYZ","2026-04-13","2026-07-12",4,6,True,False,False,False
19947,"Make_19947","Model_19947",2022,"Black","Engine_3","Manual","Petrol",139629,"104748.25","Owner_19947","MH19947XYZ","2026-04-14","2026-07-13",2,4,False,True,False,False
19948,"Make_19948","Model_19948",2023,"White","Engine_4","Automatic","Diesel",139636,"104753.00","Owner_19948","MH19948XYZ","2026-04-15","2026-07-14",3,5,True,False,True,False
19949,"Make_19949","Model_19949",2024,"Silver","Engine_5","Manual","Electric",139643,"104757.75","Owner_19949","MH19949XYZ","2026-04-16","2026-07-15",4,6,False,False,False,False
19950,"Make_19950","Model_19950",1990,"Red","Engine_0","Automatic","Petrol",139650,"104762.50","Owner_19950","MH19950XYZ","2026-04-17","2026-07-16",2,4,True,True,False,True
19951,"Make_19951","Model_19951",1991,"Blue","Engine_1","Manual","Diesel",139657,"104767.25","Owner_19951","MH19951XYZ","2026-04-18","2026-07-17",3,5,False,False,False,False
19952,"Make_19952","Model_19952",1992,"Black","Engine_2","Automatic","Electric",139664,"104772.00","Owner_19952","MH19952XYZ","2026-04-19","2026-07-18",4,6,True,False,True,False
19953,"Make_19953","Model_19953",1993,"White","Engine_3","Manual","Petrol",139671,"104776.75","Owner_19953","MH19953XYZ","2026-04-20","2026-07-19",2,4,False,True,False,False
